true_class,pred_label,score,accepted,group
bird,bird,-10.3525505,True,other
airplane,airplane,-11.541795,True,other
bird,bird,-9.704984,True,other
deer,deer,-9.454364,True,other
horse,dog,-6.708209,True,other
truck,truck,-9.102368,True,other
ship,ship,-11.597913,True,other
truck,automobile,-8.047671,True,other
airplane,airplane,-9.357788,True,other
horse,horse,-11.053679,True,other
horse,horse,-9.439416,True,other
airplane,airplane,-9.340114,True,other
horse,horse,-9.461696,True,other
ship,ship,-11.182847,True,other
deer,deer,-7.979845,True,other
frog,frog,-9.682454,True,other
cat,cat,-8.637994,True,other
cat,cat,-9.51553,True,other
airplane,airplane,-10.078898,True,other
automobile,automobile,-8.612875,True,other
cat,cat,-9.600575,True,other
horse,horse,-9.571705,True,other
airplane,airplane,-8.559207,True,other
automobile,automobile,-7.8961177,True,other
cat,cat,-9.2562475,True,other
automobile,automobile,-9.470565,True,other
deer,deer,-10.04595,True,other
bird,bird,-9.215069,True,other
cat,cat,-8.983597,True,other
ship,ship,-10.806818,True,other
deer,deer,-9.589742,True,other
bird,bird,-7.9111586,True,other
cat,cat,-9.299834,True,other
horse,horse,-10.056005,True,other
ship,ship,-9.713916,True,other
deer,deer,-7.13842,True,other
cat,airplane,-3.6621583,False,other
airplane,airplane,-9.59113,True,other
truck,truck,-8.726467,True,other
airplane,airplane,-10.521111,True,other
airplane,airplane,-11.571265,True,other
automobile,automobile,-8.913867,True,other
airplane,ship,-5.504541,False,other
deer,deer,-9.926701,True,other
deer,deer,-8.366155,True,other
frog,frog,-9.251441,True,other
horse,horse,-8.162456,True,other
frog,frog,-6.9439645,True,other
automobile,automobile,-9.44384,True,other
automobile,automobile,-9.537815,True,other
cat,cat,-8.475648,True,other
horse,horse,-8.536491,True,other
cat,cat,-5.9456754,True,other
dog,dog,-9.453065,True,other
bird,deer,-4.6165204,False,other
frog,frog,-10.511699,True,other
frog,frog,-8.213008,True,other
dog,dog,-8.580593,True,other
ship,ship,-11.16647,True,other
horse,horse,-8.249694,True,other
automobile,automobile,-10.3855,True,other
frog,frog,-11.208143,True,other
ship,ship,-11.532488,True,other
ship,ship,-10.371623,True,other
dog,dog,-4.1399345,False,other
cat,cat,-9.211274,True,other
airplane,airplane,-7.9303513,True,other
deer,deer,-9.774883,True,other
airplane,airplane,-7.8753104,True,other
automobile,automobile,-9.005343,True,other
cat,cat,-6.7423625,True,other
ship,ship,-12.555557,True,other
ship,ship,-10.085978,True,other
airplane,airplane,-9.412957,True,other
frog,frog,-8.540746,True,other
truck,truck,-9.759343,True,other
truck,truck,-10.334079,True,other
truck,truck,-6.372261,True,other
dog,dog,-6.553218,True,other
dog,cat,-10.386145,True,other
ship,ship,-11.5186,True,other
frog,frog,-10.144684,True,other
airplane,airplane,-11.642114,True,other
airplane,airplane,-9.366521,True,other
deer,deer,-9.877786,True,other
bird,bird,-9.252827,True,other
cat,cat,-9.917548,True,other
bird,bird,-7.4982667,True,other
horse,horse,-8.626244,True,other
bird,bird,-9.562855,True,other
bird,bird,-9.65112,True,other
dog,dog,-12.526465,True,other
truck,truck,-9.312871,True,other
ship,ship,-9.549815,True,other
truck,truck,-10.235985,True,other
automobile,automobile,-7.2768655,True,other
horse,horse,-9.760767,True,other
deer,deer,-8.758356,True,other
airplane,airplane,-10.20937,True,other
cat,cat,-10.708364,True,other
airplane,airplane,-9.765048,True,other
automobile,automobile,-8.96443,True,other
cat,cat,-8.012705,True,other
ship,ship,-11.390938,True,other
cat,cat,-9.690686,True,other
truck,truck,-9.06741,True,other
frog,frog,-8.92128,True,other
automobile,automobile,-7.922041,True,other
deer,deer,-8.157349,True,other
horse,horse,-10.425754,True,other
airplane,bird,-9.323251,True,other
cat,cat,-9.146174,True,other
horse,horse,-8.667394,True,other
ship,ship,-10.360981,True,other
truck,truck,-9.623428,True,other
automobile,automobile,-9.711745,True,other
automobile,automobile,-10.128321,True,other
frog,frog,-9.196589,True,other
frog,frog,-10.719816,True,other
frog,frog,-7.0166826,True,other
frog,frog,-4.463631,False,other
truck,truck,-8.52573,True,other
automobile,automobile,-10.991306,True,other
truck,truck,-9.141941,True,other
truck,truck,-9.385994,True,other
deer,deer,-10.284073,True,other
bird,bird,-8.443906,True,other
automobile,automobile,-11.176348,True,other
horse,horse,-11.8989,True,other
airplane,airplane,-9.086533,True,other
frog,frog,-10.0353,True,other
ship,ship,-10.362663,True,other
automobile,automobile,-8.34104,True,other
truck,truck,-10.205509,True,other
bird,bird,-11.003292,True,other
truck,truck,-9.524215,True,other
airplane,cat,-3.4545307,False,other
deer,deer,-10.311382,True,other
horse,horse,-9.445835,True,other
ship,ship,-9.884591,True,other
cat,cat,-9.686617,True,other
automobile,automobile,-9.973692,True,other
bird,bird,-10.195868,True,other
airplane,airplane,-8.035291,True,other
automobile,automobile,-10.022396,True,other
dog,dog,-9.872682,True,other
ship,ship,-9.773071,True,other
deer,horse,-5.9517503,True,other
frog,frog,-6.7328753,True,other
cat,cat,-10.831498,True,other
ship,ship,-9.967655,True,other
automobile,automobile,-8.259631,True,other
cat,cat,-8.459836,True,other
ship,ship,-9.036836,True,other
dog,dog,-9.425944,True,other
airplane,ship,-5.4691496,False,other
ship,ship,-8.28409,True,other
deer,deer,-8.021526,True,other
ship,ship,-10.977978,True,other
automobile,automobile,-8.052065,True,other
automobile,automobile,-9.618049,True,other
ship,ship,-8.616353,True,other
truck,truck,-11.013578,True,other
frog,frog,-9.307026,True,other
airplane,airplane,-9.461036,True,other
ship,ship,-9.594217,True,other
frog,frog,-10.004857,True,other
automobile,automobile,-10.030094,True,other
cat,cat,-9.66897,True,other
deer,deer,-8.771857,True,other
automobile,automobile,-9.030109,True,other
frog,frog,-9.281756,True,other
airplane,airplane,-8.122338,True,other
dog,dog,-8.306226,True,other
automobile,automobile,-9.982793,True,other
automobile,automobile,-8.284774,True,other
airplane,airplane,-7.8457165,True,other
airplane,airplane,-9.566095,True,other
cat,cat,-9.736882,True,other
dog,dog,-11.15775,True,other
airplane,airplane,-4.9253325,False,other
airplane,airplane,-9.468127,True,other
frog,frog,-9.788992,True,other
frog,frog,-9.941259,True,other
cat,cat,-10.744489,True,other
cat,cat,-7.8090568,True,other
frog,frog,-8.036886,True,other
cat,cat,-8.714063,True,other
frog,frog,-6.883211,True,other
frog,frog,-7.867211,True,other
airplane,airplane,-6.136577,True,other
horse,horse,-7.6674623,True,other
bird,bird,-8.906864,True,other
bird,bird,-8.789433,True,other
horse,cat,-5.9644294,True,other
dog,dog,-9.988879,True,other
dog,dog,-5.3562593,False,other
bird,bird,-6.260865,True,other
ship,ship,-8.597772,True,other
dog,dog,-11.078269,True,other
bird,bird,-9.1713915,True,other
automobile,automobile,-8.907835,True,other
automobile,automobile,-10.140642,True,other
deer,deer,-7.891753,True,other
cat,cat,-9.421995,True,other
bird,bird,-9.394304,True,other
airplane,airplane,-10.00335,True,other
cat,cat,-9.025119,True,other
automobile,automobile,-9.729626,True,other
dog,dog,-9.652223,True,other
cat,cat,-5.315842,False,other
horse,horse,-9.748134,True,other
frog,frog,-7.520077,True,other
ship,ship,-9.986227,True,other
truck,truck,-9.36187,True,other
automobile,automobile,-9.234824,True,other
frog,frog,-8.265066,True,other
deer,deer,-9.990476,True,other
truck,truck,-9.725143,True,other
cat,cat,-7.688279,True,other
truck,truck,-8.964756,True,other
airplane,airplane,-11.329528,True,other
truck,truck,-9.022919,True,other
frog,frog,-9.25086,True,other
cat,cat,-9.228292,True,other
frog,frog,-9.887352,True,other
airplane,ship,-7.6997724,True,other
horse,horse,-9.110577,True,other
cat,cat,-5.7905774,True,other
ship,ship,-9.910977,True,other
airplane,airplane,-8.4081,True,other
airplane,airplane,-9.741088,True,other
airplane,airplane,-10.062509,True,other
frog,frog,-8.22547,True,other
frog,frog,-7.9712176,True,other
frog,frog,-10.772019,True,other
truck,truck,-7.2243195,True,other
bird,bird,-8.998763,True,other
dog,dog,-9.553792,True,other
deer,deer,-7.7384014,True,other
deer,deer,-8.263737,True,other
frog,frog,-9.823922,True,other
cat,dog,-7.348001,True,other
frog,frog,-9.321332,True,other
airplane,airplane,-9.641072,True,other
ship,ship,-8.276268,True,other
frog,frog,-8.756649,True,other
airplane,airplane,-8.751539,True,other
frog,cat,-2.9363928,False,other
bird,bird,-5.880493,True,other
horse,horse,-9.029544,True,other
dog,dog,-8.292693,True,other
automobile,automobile,-9.2865925,True,other
bird,bird,-9.776339,True,other
horse,horse,-8.071949,True,other
ship,ship,-10.20131,True,other
ship,ship,-11.200132,True,other
airplane,airplane,-11.030877,True,other
truck,truck,-8.884748,True,other
deer,deer,-6.6057277,True,other
truck,truck,-10.090741,True,other
horse,horse,-10.5372,True,other
bird,bird,-9.509474,True,other
airplane,airplane,-9.452843,True,other
bird,bird,-8.341662,True,other
ship,ship,-7.919647,True,other
cat,cat,-8.862686,True,other
ship,ship,-8.892781,True,other
truck,truck,-9.815569,True,other
automobile,automobile,-9.713896,True,other
dog,dog,-9.06028,True,other
dog,dog,-9.48219,True,other
deer,horse,-7.226342,True,other
horse,horse,-9.511928,True,other
dog,dog,-9.796167,True,other
cat,cat,-9.85604,True,other
ship,ship,-9.088546,True,other
cat,cat,-8.446018,True,other
cat,cat,-9.279186,True,other
frog,frog,-10.57819,True,other
bird,bird,-9.382587,True,other
ship,ship,-9.3926525,True,other
deer,deer,-7.318015,True,other
cat,frog,-5.2949343,False,other
horse,horse,-8.074577,True,other
automobile,truck,-8.414436,True,other
bird,bird,-7.4512825,True,other
deer,deer,-10.300812,True,other
automobile,automobile,-8.941587,True,other
frog,frog,-10.350879,True,other
truck,truck,-10.19158,True,other
airplane,airplane,-3.0499551,False,other
dog,truck,-4.734462,False,other
ship,ship,-9.125001,True,other
frog,frog,-9.358629,True,other
automobile,automobile,-9.658205,True,other
ship,ship,-10.644096,True,other
frog,frog,-9.588655,True,other
automobile,automobile,-9.65765,True,other
deer,deer,-8.913969,True,other
bird,bird,-12.36071,True,other
frog,frog,-4.8094754,False,other
bird,bird,-8.508692,True,other
horse,horse,-10.346613,True,other
bird,horse,-4.294626,False,other
bird,bird,-9.446687,True,other
airplane,airplane,-9.49378,True,other
ship,ship,-11.58535,True,other
frog,frog,-10.433741,True,other
truck,truck,-6.699789,True,other
automobile,automobile,-8.984884,True,other
horse,horse,-8.145744,True,other
automobile,automobile,-8.46223,True,other
ship,ship,-10.818402,True,other
ship,ship,-9.232742,True,other
airplane,airplane,-9.307755,True,other
horse,horse,-9.380387,True,other
cat,horse,-6.17749,True,other
ship,ship,-8.9433775,True,other
airplane,airplane,-10.096287,True,other
cat,cat,-8.843199,True,other
deer,cat,-5.9013276,True,other
cat,cat,-11.69303,True,other
horse,horse,-9.368962,True,other
horse,horse,-8.102857,True,other
truck,truck,-9.242861,True,other
bird,bird,-4.430501,False,other
cat,cat,-8.552474,True,other
automobile,automobile,-8.870091,True,other
truck,truck,-8.948063,True,other
automobile,automobile,-9.350115,True,other
truck,truck,-7.0561113,True,other
frog,frog,-10.3589115,True,other
cat,cat,-10.510899,True,other
cat,cat,-9.410141,True,other
cat,frog,-4.7349343,False,other
automobile,automobile,-8.6380415,True,other
airplane,airplane,-9.638499,True,other
frog,frog,-10.309137,True,other
automobile,automobile,-9.44088,True,other
deer,deer,-7.990818,True,other
automobile,automobile,-10.345257,True,other
airplane,airplane,-9.767922,True,other
airplane,airplane,-7.6070013,True,other
automobile,automobile,-9.58439,True,other
automobile,automobile,-8.395487,True,other
frog,frog,-9.702471,True,other
dog,dog,-7.4537587,True,other
deer,deer,-9.142842,True,other
frog,frog,-8.593637,True,other
bird,bird,-9.027607,True,other
airplane,airplane,-9.497337,True,other
horse,horse,-9.08514,True,other
truck,truck,-9.338866,True,other
ship,ship,-9.607323,True,other
horse,horse,-8.843294,True,other
bird,bird,-10.323444,True,other
airplane,airplane,-6.9421873,True,other
frog,frog,-9.785953,True,other
ship,ship,-7.774297,True,other
automobile,automobile,-11.283371,True,other
deer,deer,-7.8453293,True,other
cat,cat,-10.099334,True,other
horse,horse,-10.651285,True,other
airplane,airplane,-6.307688,True,other
frog,frog,-8.546286,True,other
automobile,automobile,-9.912937,True,other
ship,ship,-9.433867,True,other
dog,dog,-9.803405,True,other
horse,horse,-10.421684,True,other
ship,ship,-10.394852,True,other
deer,deer,-5.16265,False,other
ship,ship,-10.941614,True,other
cat,cat,-8.886291,True,other
truck,truck,-9.510532,True,other
truck,truck,-11.573917,True,other
truck,truck,-7.1640997,True,other
ship,ship,-8.783361,True,other
horse,horse,-6.899458,True,other
frog,frog,-10.847174,True,other
frog,frog,-10.750486,True,other
cat,dog,-6.9440923,True,other
dog,dog,-5.9627743,True,other
automobile,automobile,-9.707629,True,other
dog,dog,-6.768538,True,other
truck,truck,-9.050614,True,other
automobile,automobile,-8.807306,True,other
deer,deer,-9.343162,True,other
automobile,automobile,-8.716367,True,other
dog,dog,-10.239483,True,other
horse,horse,-7.337122,True,other
airplane,airplane,-11.039028,True,other
automobile,automobile,-9.702466,True,other
dog,dog,-10.3181505,True,other
bird,bird,-8.718546,True,other
airplane,airplane,-9.732241,True,other
ship,ship,-9.847315,True,other
ship,ship,-8.041106,True,other
dog,dog,-8.996878,True,other
frog,frog,-8.523029,True,other
horse,horse,-10.697386,True,other
cat,cat,-6.1778827,True,other
bird,bird,-3.2913857,False,other
deer,deer,-7.7327137,True,other
horse,horse,-9.440928,True,other
bird,bird,-11.474739,True,other
dog,dog,-8.81064,True,other
ship,ship,-5.8167706,True,other
bird,bird,-7.514845,True,other
deer,deer,-10.407139,True,other
truck,truck,-10.06001,True,other
bird,bird,-8.095764,True,other
automobile,automobile,-10.022663,True,other
ship,ship,-8.306173,True,other
automobile,automobile,-8.971006,True,other
truck,truck,-9.692056,True,other
ship,ship,-9.625462,True,other
ship,ship,-6.568911,True,other
ship,ship,-10.537613,True,other
truck,truck,-8.333205,True,other
airplane,airplane,-9.337886,True,other
deer,deer,-9.3824625,True,other
cat,cat,-10.296206,True,other
cat,cat,-9.458127,True,other
automobile,automobile,-8.27909,True,other
ship,ship,-8.633254,True,other
deer,deer,-6.0999646,True,other
frog,frog,-9.876703,True,other
cat,cat,-9.29546,True,other
cat,cat,-11.478143,True,other
dog,dog,-9.149319,True,other
bird,bird,-6.2285156,True,other
bird,bird,-8.591053,True,other
ship,ship,-10.468645,True,other
cat,cat,-8.921505,True,other
ship,ship,-10.581646,True,other
truck,truck,-9.988966,True,other
dog,dog,-10.080823,True,other
ship,ship,-6.9076705,True,other
truck,truck,-9.7889805,True,other
ship,ship,-10.033943,True,other
truck,truck,-9.258684,True,other
automobile,automobile,-9.413824,True,other
frog,frog,-10.986729,True,other
dog,dog,-8.124074,True,other
truck,truck,-8.714055,True,other
deer,deer,-5.076667,False,other
deer,deer,-9.04917,True,other
ship,ship,-6.317138,True,other
airplane,airplane,-10.431921,True,other
horse,horse,-9.535903,True,other
bird,bird,-8.698029,True,other
truck,truck,-9.465505,True,other
horse,horse,-7.88068,True,other
deer,deer,-10.284375,True,other
automobile,automobile,-10.114756,True,other
frog,frog,-10.210917,True,other
deer,deer,-5.4372125,False,other
deer,ship,-5.935158,True,other
truck,truck,-9.8949375,True,other
automobile,automobile,-7.5259657,True,other
bird,bird,-10.981976,True,other
dog,dog,-11.741715,True,other
frog,frog,-8.147498,True,other
airplane,airplane,-9.983754,True,other
ship,ship,-9.141514,True,other
frog,frog,-9.317717,True,other
automobile,automobile,-9.550154,True,other
truck,truck,-11.116463,True,other
deer,deer,-7.5379486,True,other
dog,dog,-10.717536,True,other
truck,truck,-9.284741,True,other
dog,dog,-9.381143,True,other
airplane,airplane,-11.102574,True,other
horse,horse,-9.119746,True,other
bird,frog,-4.580892,False,other
airplane,airplane,-7.7551208,True,other
airplane,airplane,-7.7270722,True,other
deer,deer,-10.666165,True,other
bird,deer,-8.55773,True,other
frog,frog,-8.924962,True,other
frog,frog,-8.217972,True,other
dog,dog,-9.444013,True,other
dog,dog,-7.9085145,True,other
bird,bird,-11.158815,True,other
ship,ship,-10.835173,True,other
automobile,automobile,-10.043015,True,other
horse,horse,-8.302005,True,other
cat,cat,-5.5317545,False,other
automobile,automobile,-9.60461,True,other
deer,deer,-8.981768,True,other
dog,dog,-9.897498,True,other
frog,frog,-10.300794,True,other
dog,cat,-7.7966685,True,other
automobile,automobile,-9.14628,True,other
deer,deer,-10.423686,True,other
horse,horse,-8.535773,True,other
airplane,airplane,-9.951217,True,other
truck,truck,-7.00152,True,other
deer,deer,-9.824255,True,other
cat,cat,-9.955464,True,other
ship,ship,-9.95083,True,other
bird,bird,-8.346548,True,other
ship,ship,-9.633923,True,other
deer,deer,-8.5290785,True,other
